task_id	hash	native_id	process	name	status	exit	submit	start	complete	duration	realtime	%cpu	rss	peak_rss	vmem	peak_vmem	rchar	wchar	attempt
4332	56/f7526c	20814286	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028529_1:24990000-36265832)	COMPLETED	0	1786171672026	1786171680632	1786171690588	18562	7388	90.7	119681024	131010560	1023438848	1034899456	8278550	10176	1
4331	4c/176d59	20814287	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028529_1:0-25000000)	COMPLETED	0	1786171672620	1786171680633	1786171690599	17979	15114	91.6	136712192	161714176	1023488000	1048621056	11707508	15630	1
4336	d3/914acf	20814291	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028532_1:0-20321356)	COMPLETED	0	1786171675026	1786171680643	1786171690616	15590	13152	91.5	125104128	145428480	1006833664	1027289088	9833413	17723	1
4341	48/837fa6	20814296	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028537_1:0-12700396)	COMPLETED	0	1786171678023	1786171680645	1786171690626	12603	7220	92.9	117112832	129867776	998830080	1011716096	7593996	11598	1
4340	19/e21557	20814295	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM028536_1:0-15370873)	COMPLETED	0	1786171677423	1786171680645	1786171690621	13198	10105	90.7	119955456	135327744	1001672704	1017171968	8374125	6955	1
4346	a4/58af84	20814301	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105071_1:25000000-25477679 vs Gallus_gallus.2bit:CM035082_1:74970000-86044486)	COMPLETED	0	1786171681044	1786171690631	1786171690632	9588	2376	84.9	121528320	132603904	1075671040	1086873600	10642700	3857	1
3744	c9/19e19e	20813698	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105066_1:25000000-50000000 vs Gallus_gallus.2bit:CM028527_1:24990000-49990000)	COMPLETED	0	1786171314897	1786171320601	1786171700360	385463	377461	97.0	318824448	318824448	1225302016	1225482240	21477246	1307036	1
3691	91/ed3f51	20813644	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105066_1:0-25000000 vs Gallus_gallus.2bit:CM028527_1:24990000-49990000)	COMPLETED	0	1786171281895	1786171290629	1786171700356	418461	414677	97.2	316329984	316456960	1225129984	1225326592	21465799	1288465	1
3748	e7/6b6a26	20813702	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105066_1:25000000-50000000 vs Gallus_gallus.2bit:CM028529_1:0-25000000)	COMPLETED	0	1786171317298	1786171320607	1786171700362	383064	371830	96.9	317616128	317755392	1201070080	1201221632	20025564	878322	1
3834	95/047cf7	20813789	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:0-25000000 vs Gallus_gallus.2bit:CM028524_1:24990000-49990000)	COMPLETED	0	1786171369624	1786171382101	1786171700365	330741	323274	96.6	307597312	307752960	1310695424	1310863360	24752148	734215	1
3847	5f/887268	20813801	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:0-25000000 vs Gallus_gallus.2bit:CM028526_1:49980000-74980000)	COMPLETED	0	1786171376817	1786171382109	1786171700368	323551	315702	97.1	304472064	304472064	1248403456	1248444416	21815344	636567	1
3859	f4/49fa46	20813813	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:0-25000000 vs Gallus_gallus.2bit:CM028532_1:0-20321356)	COMPLETED	0	1786171384298	1786171390640	1786171700376	316078	308511	95.6	300789760	300789760	1181519872	1181659136	39714782	26085821	1
3867	1a/2778f8	20813822	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:0-25000000 vs Gallus_gallus.2bit:CM035082_1:24990000-49990000)	COMPLETED	0	1786171391512	1786171400641	1786171700380	308868	303394	97.1	304631808	304734208	1243783168	1243959296	21972738	1045117	1
3889	d5/590cb7	20813843	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:25000000-45125168 vs Gallus_gallus.2bit:CM028524_1:74970000-99970000)	COMPLETED	0	1786171402722	1786171410605	1786171700390	297668	286305	96.5	291635200	291790848	1286443008	1286627328	23459329	630728	1
3893	b9/8ac59d	20813848	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:25000000-45125168 vs Gallus_gallus.2bit:CM028525_1:0-25000000)	COMPLETED	0	1786171405736	1786171410609	1786171700399	294663	289266	96.8	290512896	290664448	1245065216	1245208576	21936103	1181704	1
3894	ef/66a6f6	20813850	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:25000000-45125168 vs Gallus_gallus.2bit:CM028525_1:24990000-49990000)	COMPLETED	0	1786171406921	1786171410610	1786171700403	293482	287254	96.7	289452032	289603584	1244942336	1245106176	21581145	762228	1
3896	e1/aeb6fa	20813852	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:25000000-45125168 vs Gallus_gallus.2bit:CM028525_1:74970000-99970000)	COMPLETED	0	1786171408123	1786171420568	1786171700410	292287	282768	96.7	290336768	290537472	1244913664	1245052928	21680113	876246	1
3905	6c/b09dec	20813860	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105067_1:25000000-45125168 vs Gallus_gallus.2bit:CM028528_1:0-25000000)	COMPLETED	0	1786171412924	1786171420572	1786171700416	287492	283198	96.7	285962240	286076928	1167015936	1167183872	17918186	609222	1
3937	a1/af3337	20813892	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105068_1:0-25000000 vs Gallus_gallus.2bit:CM028523_1:149940000-174940000)	COMPLETED	0	1786171432514	1786171440586	1786171700427	267913	258188	96.8	322281472	322437120	1344847872	1345015808	26950916	1116329	1
3949	b3/bc32df	20813904	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105068_1:0-25000000 vs Gallus_gallus.2bit:CM028525_1:74970000-99970000)	COMPLETED	0	1786171440061	1786171450580	1786171700438	260377	257534	97.1	317493248	317628416	1254744064	1254785024	22616603	967087	1
3966	12/95001f	20813921	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105068_1:0-25000000 vs Gallus_gallus.2bit:CM028533_1:0-19981121)	COMPLETED	0	1786171450262	1786171460658	1786171700444	250182	243650	96.8	277274624	297263104	1135104000	1155235840	17077568	877046	1
3978	b5/7b3036	20813933	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105068_1:0-25000000 vs BULK_3:Gallus_gallus.2bit:CM028541_1:CM028543_1)	COMPLETED	0	1786171457465	1786171460665	1786171700451	242986	233959	97.0	266809344	277012480	1125003264	1135362048	26102894	1253195	1
4083	ea/e1356a	20814038	LASTZ_ALIGNMENT:LASTZ	LASTZ_ALIGNMENT:LASTZ (Myuchelys_georgesi.2bit:CM105069_1:0-25000000 vs BULK_2:Gallus_gallus.2bit:CM028540_1)	COMPLETED	0	1786171521121	1786171530641	1786171700476	179355	171435	96.9	268419072	279642112	1124933632	1136316416	13855805	403861	1
